14538,0.030029,-0.004883,0.924072,-1.175573,-0.175573,-0.312977,0.998291,-0.052368,-0.015381,-0.018311
14701,0.030151,-0.004639,0.921265,-1.160305,-0.190840,-0.312977,0.998291,-0.052856,-0.015503,-0.018555
14864,0.031494,-0.010010,0.922241,-1.167939,-0.152672,-0.312977,0.998230,-0.053284,-0.015564,-0.018799
15015,0.030884,-0.006958,0.920654,-1.190840,-0.198473,-0.290076,0.998230,-0.053772,-0.015747,-0.018982
15178,0.032837,-0.007446,0.920410,-1.152672,-0.175573,-0.274809,0.998169,-0.054199,-0.015869,-0.019226
15341,0.030762,-0.007812,0.922974,-1.183206,-0.152672,-0.282443,0.998169,-0.054688,-0.015991,-0.019409
15504,0.033325,-0.006348,0.923950,-1.175573,-0.145038,-0.305344,0.998108,-0.055176,-0.016052,-0.019653
15655,0.034424,-0.008545,0.922485,-1.175573,-0.160305,-0.305344,0.998108,-0.055603,-0.016174,-0.019897
15818,0.032471,-0.008545,0.921631,-1.190840,-0.145038,-0.297710,0.998047,-0.056091,-0.016296,-0.020081
15981,0.031006,-0.010864,0.921509,-1.183206,-0.183206,-0.312977,0.998047,-0.056519,-0.016418,-0.020325
16144,0.034546,-0.007812,0.923828,-1.167939,-0.152672,-0.282443,0.997986,-0.056946,-0.016541,-0.020569
16296,0.032227,-0.005737,0.923584,-1.175573,-0.175573,-0.312977,0.997986,-0.057434,-0.016663,-0.020752
16459,0.031982,-0.009277,0.919067,-1.190840,-0.152672,-0.305344,0.997925,-0.057861,-0.016785,-0.020996
16622,0.034180,-0.006958,0.924927,-1.167939,-0.190840,-0.282443,0.997925,-0.058289,-0.016907,-0.021240
16785,0.033203,-0.007446,0.924072,-1.183206,-0.160305,-0.274809,0.997864,-0.058716,-0.017029,-0.021423
16936,0.034424,-0.006958,0.923218,-1.183206,-0.160305,-0.267176,0.997864,-0.059143,-0.017151,-0.021667
17099,0.032959,-0.008423,0.922241,-1.175573,-0.167939,-0.305344,0.997803,-0.059570,-0.017273,-0.021851
17262,0.032471,-0.005737,0.925415,-1.183206,-0.137405,-0.297710,0.997803,-0.059998,-0.017334,-0.022095
17425,0.033813,-0.007080,0.919434,-1.183206,-0.175573,-0.305344,0.997742,-0.060364,-0.017456,-0.022339
17577,0.031860,-0.008667,0.925659,-1.190840,-0.183206,-0.282443,0.997742,-0.060791,-0.017578,-0.022522
17740,0.032715,-0.009766,0.922607,-1.167939,-0.167939,-0.267176,0.997681,-0.061218,-0.017700,-0.022766
17903,0.034424,-0.007202,0.920654,-1.206107,-0.145038,-0.290076,0.997620,-0.061646,-0.017822,-0.022949
18066,0.033081,-0.007812,0.920654,-1.183206,-0.198473,-0.290076,0.997620,-0.062012,-0.017944,-0.023193
18217,0.031250,-0.007202,0.923950,-1.183206,-0.145038,-0.274809,0.997559,-0.062439,-0.018005,-0.023376
18380,0.036621,-0.006958,0.921021,-1.190840,-0.152672,-0.305344,0.997559,-0.062866,-0.018127,-0.023621
18543,0.032471,-0.008057,0.924072,-1.183206,-0.160305,-0.297710,0.997498,-0.063232,-0.018188,-0.023804
18706,0.031250,-0.006714,0.923828,-1.152672,-0.175573,-0.274809,0.997498,-0.063599,-0.018311,-0.024048
18857,0.032227,-0.006104,0.925903,-1.167939,-0.152672,-0.290076,0.997437,-0.064026,-0.018433,-0.024231
19020,0.031616,-0.008545,0.923340,-1.206107,-0.145038,-0.305344,0.997437,-0.064392,-0.018555,-0.024475
19183,0.034424,-0.007202,0.921753,-1.175573,-0.145038,-0.305344,0.997375,-0.064819,-0.018616,-0.024719
19346,0.031982,-0.005859,0.924683,-1.175573,-0.160305,-0.290076,0.997375,-0.065186,-0.018738,-0.024902
19497,0.032715,-0.005859,0.920166,-1.198473,-0.167939,-0.267176,0.997314,-0.065552,-0.018860,-0.025085
19660,0.032715,-0.005371,0.923706,-1.183206,-0.152672,-0.267176,0.997314,-0.065979,-0.018921,-0.025330
19823,0.034424,-0.004272,0.921265,-1.183206,-0.167939,-0.259542,0.997253,-0.066345,-0.019043,-0.025513
19986,0.035645,-0.005127,0.925659,-1.175573,-0.167939,-0.290076,0.997253,-0.066711,-0.019165,-0.025757
20137,0.029053,-0.003418,0.924072,-1.152672,-0.183206,-0.312977,0.997192,-0.067078,-0.019226,-0.026001
20300,0.032959,-0.007202,0.922607,-1.198473,-0.160305,-0.282443,0.997192,-0.067444,-0.019348,-0.026184
20463,0.032837,-0.005737,0.920898,-1.167939,-0.175573,-0.274809,0.997131,-0.067749,-0.019409,-0.026428
20626,0.033081,-0.004639,0.922974,-1.206107,-0.160305,-0.267176,0.997131,-0.068176,-0.019531,-0.026611
20777,0.029907,-0.007202,0.927490,-1.221374,-0.183206,-0.290076,0.997070,-0.068542,-0.019653,-0.026855
20940,0.032471,-0.004883,0.918457,-1.198473,-0.160305,-0.282443,0.997009,-0.068909,-0.019714,-0.027039
21103,0.033569,-0.005615,0.921875,-1.183206,-0.152672,-0.290076,0.997009,-0.069275,-0.019836,-0.027283
21266,0.030518,-0.007080,0.921387,-1.206107,-0.137405,-0.312977,0.996948,-0.069641,-0.019897,-0.027466
21417,0.032593,-0.006714,0.921997,-1.167939,-0.160305,-0.297710,0.996948,-0.069946,-0.019958,-0.027710
21580,0.034912,-0.008545,0.924072,-1.190840,-0.152672,-0.297710,0.996887,-0.070312,-0.020081,-0.027954
21743,0.034058,-0.005249,0.927979,-1.167939,-0.160305,-0.259542,0.996887,-0.070679,-0.020142,-0.028137
21906,0.033325,-0.007812,0.927490,-1.198473,-0.145038,-0.297710,0.996826,-0.071045,-0.020203,-0.028381
22057,0.034180,-0.005493,0.923462,-1.198473,-0.152672,-0.282443,0.996826,-0.071350,-0.020325,-0.028625
22220,0.034058,-0.007080,0.931396,-1.175573,-0.183206,-0.290076,0.996765,-0.071716,-0.020386,-0.028809
22383,0.034302,-0.006348,0.926270,-1.183206,-0.175573,-0.305344,0.996765,-0.072021,-0.020508,-0.029053
22546,0.033081,-0.007568,0.917603,-1.183206,-0.152672,-0.320611,0.996704,-0.072388,-0.020569,-0.029297
22698,0.032715,-0.006470,0.922485,-1.183206,-0.175573,-0.297710,0.996704,-0.072754,-0.020691,-0.029480
22861,0.031982,-0.007080,0.925903,-1.183206,-0.183206,-0.297710,0.996643,-0.073059,-0.020813,-0.029724
23024,0.031006,-0.008911,0.927612,-1.198473,-0.137405,-0.320611,0.996582,-0.073364,-0.020874,-0.029968
23187,0.031738,-0.006348,0.923950,-1.183206,-0.160305,-0.305344,0.996582,-0.073730,-0.020935,-0.030212
23338,0.034302,-0.005249,0.923218,-1.198473,-0.152672,-0.312977,0.996521,-0.074036,-0.020996,-0.030396
23501,0.033447,-0.006836,0.922485,-1.152672,-0.160305,-0.267176,0.996521,-0.074341,-0.021118,-0.030640
23664,0.031250,-0.006226,0.922241,-1.190840,-0.152672,-0.267176,0.996460,-0.074646,-0.021179,-0.030823
23827,0.032959,-0.005371,0.925293,-1.190840,-0.167939,-0.297710,0.996460,-0.074951,-0.021240,-0.031067
23978,0.034302,-0.007202,0.923584,-1.175573,-0.175573,-0.305344,0.996399,-0.075256,-0.021362,-0.031311
24141,0.032471,-0.008423,0.921387,-1.206107,-0.152672,-0.312977,0.996399,-0.075623,-0.021423,-0.031494
24304,0.034424,-0.009277,0.927002,-1.206107,-0.175573,-0.282443,0.996338,-0.075928,-0.021484,-0.031738
24467,0.033569,-0.008301,0.922363,-1.175573,-0.190840,-0.305344,0.996338,-0.076233,-0.021545,-0.031982
24618,0.034668,-0.007935,0.922974,-1.167939,-0.160305,-0.282443,0.996277,-0.076538,-0.021606,-0.032166
24781,0.032837,-0.007812,0.923950,-1.190840,-0.190840,-0.297710,0.996277,-0.076843,-0.021729,-0.032410
24944,0.032471,-0.005005,0.926270,-1.190840,-0.137405,-0.305344,0.996216,-0.077087,-0.021790,-0.032593
25107,0.033325,-0.007812,0.925171,-1.190840,-0.190840,-0.290076,0.996216,-0.077393,-0.021851,-0.032837
25258,0.032715,-0.007080,0.924683,-1.206107,-0.175573,-0.282443,0.996155,-0.077698,-0.021912,-0.033020
25421,0.031616,-0.007935,0.923218,-1.175573,-0.152672,-0.274809,0.996155,-0.078003,-0.022034,-0.033264
25584,0.030273,-0.006226,0.923828,-1.190840,-0.160305,-0.274809,0.996094,-0.078308,-0.022095,-0.033508
25747,0.032959,-0.007446,0.926270,-1.198473,-0.175573,-0.251908,0.996094,-0.078613,-0.022156,-0.033691
25898,0.032227,-0.007446,0.922119,-1.190840,-0.152672,-0.290076,0.996033,-0.078918,-0.022217,-0.033936
26061,0.034302,-0.004395,0.924316,-1.167939,-0.167939,-0.282443,0.995972,-0.079163,-0.022278,-0.034119
26224,0.033569,-0.005737,0.924438,-1.198473,-0.167939,-0.297710,0.995972,-0.079468,-0.022339,-0.034363
26387,0.031372,-0.007202,0.921509,-1.183206,-0.160305,-0.305344,0.995911,-0.079773,-0.022400,-0.034607
26538,0.033936,-0.007080,0.916992,-1.198473,-0.152672,-0.282443,0.995911,-0.080017,-0.022461,-0.034790
26701,0.031616,-0.007324,0.921143,-1.183206,-0.175573,-0.297710,0.995850,-0.080322,-0.022522,-0.035034
26864,0.034058,-0.007935,0.922241,-1.198473,-0.152672,-0.274809,0.995850,-0.080627,-0.022583,-0.035278
27027,0.032959,-0.004028,0.921265,-1.183206,-0.175573,-0.290076,0.995789,-0.080872,-0.022644,-0.035461
27178,0.033936,-0.006836,0.922974,-1.213740,-0.190840,-0.297710,0.995789,-0.081177,-0.022766,-0.035706
27341,0.029785,-0.006592,0.921631,-1.160305,-0.137405,-0.312977,0.995728,-0.081421,-0.022827,-0.035950
27504,0.031616,-0.007446,0.919922,-1.198473,-0.160305,-0.290076,0.995728,-0.081726,-0.022888,-0.036194
27668,0.031860,-0.005371,0.919800,-1.175573,-0.175573,-0.305344,0.995667,-0.081970,-0.022949,-0.036377
27819,0.032959,-0.007690,0.920776,-1.198473,-0.160305,-0.290076,0.995667,-0.082275,-0.023010,-0.036621
27982,0.031982,-0.008789,0.923340,-1.183206,-0.152672,-0.305344,0.995605,-0.082520,-0.023071,-0.036865
28145,0.033813,-0.007324,0.924683,-1.198473,-0.175573,-0.259542,0.995605,-0.082764,-0.023132,-0.037048
28308,0.032227,-0.008057,0.919067,-1.190840,-0.145038,-0.267176,0.995544,-0.083069,-0.023193,-0.037292
28459,0.033081,-0.006226,0.920776,-1.175573,-0.160305,-0.282443,0.995544,-0.083313,-0.023254,-0.037537
28622,0.032471,-0.004883,0.921997,-1.198473,-0.167939,-0.290076,0.995483,-0.083618,-0.023315,-0.037720
28785,0.032837,-0.006836,0.922363,-1.190840,-0.137405,-0.290076,0.995483,-0.083862,-0.023376,-0.037964
28949,0.033813,-0.005981,0.923096,-1.183206,-0.167939,-0.297710,0.995422,-0.084106,-0.023438,-0.038208
29100,0.034790,-0.007812,0.924683,-1.198473,-0.167939,-0.297710,0.995361,-0.084351,-0.023499,-0.038391
29263,0.031494,-0.005737,0.924194,-1.152672,-0.167939,-0.290076,0.995361,-0.084595,-0.023560,-0.038635
29426,0.032837,-0.004761,0.920898,-1.183206,-0.167939,-0.267176,0.995300,-0.084839,-0.023621,-0.038879
29589,0.031128,-0.008789,0.922485,-1.167939,-0.152672,-0.297710,0.995300,-0.085083,-0.023682,-0.039062
29740,0.030640,-0.006104,0.922241,-1.190840,-0.160305,-0.297710,0.995239,-0.085327,-0.023743,-0.039307
29903,0.034790,-0.006470,0.925049,-1.167939,-0.152672,-0.305344,0.995239,-0.085571,-0.023804,-0.039551
30066,0.033325,-0.006958,0.926636,-1.183206,-0.175573,-0.282443,0.995178,-0.085815,-0.023865,-0.039795
30229,0.030762,-0.008667,0.920898,-1.183206,-0.145038,-0.297710,0.995178,-0.086060,-0.023865,-0.039978
30381,0.031372,-0.006836,0.927490,-1.175573,-0.152672,-0.305344,0.995117,-0.086304,-0.023926,-0.040222
30544,0.032349,-0.007080,0.923950,-1.099237,-0.213740,-0.335878,0.995117,-0.086487,-0.023987,-0.040466
30707,0.064209,-0.016479,0.923706,2.206107,-3.335878,-19.396946,0.994873,-0.085205,-0.025940,-0.047180
30870,0.053223,0.018921,0.964478,-14.503817,4.068702,-28.496183,0.993347,-0.091431,-0.026306,-0.064758
31021,0.026978,-0.112793,0.948364,-30.328245,-8.587787,0.633588,0.991699,-0.108765,-0.026245,-0.063232
31184,0.127930,-0.160156,0.855469,-19.984734,-56.625954,-42.885498,0.986267,-0.132690,-0.050903,-0.083923
31347,0.296753,-0.249268,0.581665,-40.267174,-97.297707,4.419847,0.976074,-0.159546,-0.117615,-0.088989
31510,0.400513,-0.401855,0.917847,-25.587786,42.885498,-4.160306,0.970825,-0.193481,-0.098145,-0.102051
31662,0.116089,-0.171021,0.957153,44.694656,79.877861,-9.419847,0.979248,-0.147644,-0.054382,-0.127747
31825,0.094482,-0.116455,0.967163,13.694656,23.709923,-58.580154,0.979370,-0.126038,-0.036499,-0.153748
31988,0.096680,-0.097046,0.932007,-3.427481,3.717557,60.732826,0.983276,-0.120972,-0.028992,-0.132812
32139,-0.003784,-0.036255,0.897949,38.244274,5.374046,18.618320,0.987244,-0.095398,-0.030151,-0.123718
32302,0.113281,0.010132,0.900635,8.305344,-6.618320,10.106871,0.989014,-0.093811,-0.028992,-0.110107
32465,-0.090332,-0.010376,0.816650,10.465649,1.793893,27.290077,0.991577,-0.086243,-0.027466,-0.092468
32628,0.319336,-0.065308,1.019287,-32.167938,-5.702290,54.778625,0.993164,-0.101318,-0.022461,-0.052917
32779,0.193848,0.026123,0.924438,24.725191,0.274809,-65.351143,0.992493,-0.092529,-0.028931,-0.073975
32943,0.155029,0.050903,0.866577,53.877861,24.152672,-16.068703,0.992981,-0.076294,-0.026611,-0.086365
33106,0.028931,0.037964,0.920044,-27.389313,15.183207,-9.755725,0.989868,-0.092407,-0.020325,-0.105774
33269,0.076904,-0.042603,0.965088,-16.450382,-10.160305,-9.549619,0.988708,-0.097595,-0.024231,-0.110718
33420,0.036987,-0.011108,0.892822,11.923664,0.435115,7.320611,0.989075,-0.095825,-0.021057,-0.110046
33583,0.030151,0.094238,0.951538,28.389313,-13.992367,5.122138,0.991089,-0.081421,-0.031006,-0.100342
33746,0.070312,0.101562,0.966919,1.648855,1.938931,3.007634,0.991577,-0.074707,-0.034546,-0.099670
33909,0.070190,0.130371,0.844360,0.801527,-4.129771,-13.419847,0.991150,-0.071594,-0.037415,-0.105164
34060,0.062622,0.039307,0.958618,-17.038168,5.351145,-0.083969,0.989807,-0.084412,-0.034546,-0.109253
34223,0.076660,0.058960,0.908203,3.145038,-2.305344,1.755725,0.989990,-0.084412,-0.033752,-0.107788
34387,0.081787,0.036011,0.940430,-0.381679,0.221374,-0.832061,0.989868,-0.086121,-0.033081,-0.107849
34550,0.065308,0.037231,0.920654,-3.656489,3.022901,-0.343511,0.989746,-0.087158,-0.033813,-0.107849
34701,0.069946,0.029053,0.942261,-5.297710,3.259542,2.068702,0.989563,-0.089783,-0.031555,-0.107727
34864,0.064209,0.035400,0.901978,-2.221374,-1.061069,0.595420,0.989502,-0.091187,-0.031799,-0.107056
35027,0.065552,0.032715,0.928223,-0.251908,-0.725191,-2.320611,0.989380,-0.091309,-0.032410,-0.108398
35190,0.064575,0.038330,0.924561,1.625954,1.671756,-2.137405,0.989319,-0.090332,-0.031799,-0.109680
35341,0.061890,0.024414,0.923096,-0.114504,1.213740,-1.175573,0.989258,-0.090027,-0.031860,-0.110657
35504,0.059326,0.035645,0.915771,-2.083969,0.656489,-0.877863,0.989197,-0.090088,-0.030701,-0.111511
35668,0.061646,0.023438,0.922241,-3.725191,-0.763359,-0.099237,0.989014,-0.091248,-0.030884,-0.112183
35831,0.061890,0.028931,0.925903,-1.435115,1.450382,-0.923664,0.988953,-0.091370,-0.030273,-0.112488
35982,0.053467,0.026245,0.919189,-1.770992,0.442748,-1.076336,0.988953,-0.091614,-0.029846,-0.112610
36145,0.052490,0.021484,0.926636,0.389313,1.931298,-1.160305,0.989014,-0.090393,-0.028625,-0.113403
36308,0.030762,-0.016968,0.940308,-10.740458,6.152672,-21.053434,0.987610,-0.093994,-0.025513,-0.122803
36471,0.053223,0.068237,0.934937,-2.053435,-22.809160,-87.320610,0.979736,-0.090332,-0.043884,-0.173340
36622,0.158081,-0.063599,0.934326,-22.664122,-3.824427,-149.557251,0.958984,-0.101074,-0.053589,-0.259277
36785,0.202271,-0.004639,0.908447,-15.633588,-2.412214,-130.687027,0.923279,-0.109436,-0.064758,-0.362366
36949,0.064819,-0.037842,0.917969,-4.106870,12.221375,-81.206108,0.896790,-0.108398,-0.061401,-0.424500
37101,0.047119,0.004761,0.916138,11.603053,11.961832,-42.786259,0.882080,-0.096619,-0.057617,-0.457520
37264,0.016235,-0.000488,0.911499,2.595420,0.824427,-25.030535,0.873413,-0.089111,-0.057007,-0.475342
37427,0.027222,0.002686,0.915039,0.351145,-2.992366,0.496183,0.872070,-0.087280,-0.057800,-0.477966
37590,0.023804,0.003296,0.904175,4.412214,2.351145,24.748091,0.877869,-0.084229,-0.057007,-0.467957
37741,-0.055420,0.029907,0.916626,-11.671756,16.954199,50.618320,0.889465,-0.086365,-0.046082,-0.446350
37904,-0.052490,-0.066650,0.908447,4.198473,12.274809,122.175575,0.920593,-0.085876,-0.020752,-0.380310
38067,-0.005615,0.131836,0.906860,-8.610687,-12.106871,99.832062,0.942322,-0.092957,-0.025513,-0.320435
38230,0.042603,0.026733,0.959351,-9.954199,5.755725,128.290070,0.967163,-0.099060,-0.025879,-0.232544
38381,-0.045776,0.050171,0.905273,17.992367,15.106871,107.748093,0.982849,-0.090515,0.006287,-0.160400
38544,-0.026245,0.090942,0.914429,-0.977099,-4.938931,57.213741,0.989807,-0.085510,0.008484,-0.113525
