148355,-0.026123,-0.021606,0.916870,-1.213740,-0.190840,-0.442748,1.696838,-0.026855,-1.301941,0.907959
148506,-0.023315,-0.024658,0.915039,-1.213740,-0.122137,-0.450382,1.871521,1.863342,1.403625,-1.946716
148669,-0.025024,-0.023926,0.915161,-1.213740,-0.175573,-0.450382,1.696838,-0.022339,-0.434631,0.036560
148832,-0.025513,-0.025391,0.911743,-1.175573,-0.152672,-0.404580,1.696838,1.047546,-0.319458,1.253052
148995,-0.024414,-0.025513,0.913452,-1.198473,-0.129771,-0.412214,-1.255371,1.828430,0.014526,1.254333
149146,-0.021973,-0.021973,0.911865,-1.221374,-0.106870,-0.442748,-1.429993,-1.591309,1.891968,0.514709
149309,-0.025879,-0.024902,0.914917,-1.183206,-0.145038,-0.450382,1.871521,-1.662170,-0.657532,0.702148
149472,-0.024170,-0.026001,0.916626,-1.229008,-0.175573,-0.419847,1.696838,-0.479492,1.153198,0.101807
149635,-0.025513,-0.019653,0.915161,-1.183206,-0.145038,-0.427481,-1.604614,1.034912,-0.536804,-0.743713
149786,-0.019653,-0.024536,0.914062,-1.213740,-0.129771,-0.442748,-1.779236,-0.052551,-1.382019,1.898376
149949,-0.025513,-0.025513,0.915161,-1.221374,-0.106870,-0.419847,1.871521,0.770569,-1.914368,1.315857
150112,-0.025269,-0.026489,0.911255,-1.267176,-0.183206,-0.450382,-1.604614,0.079712,0.802490,-0.015625
150275,-0.024780,-0.023926,0.914917,-1.206107,-0.122137,-0.404580,1.696838,-0.508301,0.431030,-1.311096
150426,-0.024292,-0.024902,0.913330,-1.175573,-0.137405,-0.412214,-1.255371,1.589111,-1.809387,-1.049622
150589,-0.023560,-0.024414,0.911743,-1.221374,-0.122137,-0.450382,-1.429993,1.983521,0.219727,1.596680
150752,-0.024170,-0.024536,0.913086,-1.190840,-0.145038,-0.450382,1.696838,-0.341003,1.142029,1.666016
150915,-0.023926,-0.024170,0.912231,-1.198473,-0.160305,-0.458015,1.696838,-1.964417,0.184937,0.735840
151066,-0.023926,-0.023071,0.914551,-1.198473,-0.129771,-0.442748,1.522217,-0.056396,0.300354,-1.009583
151230,-0.024292,-0.023438,0.915649,-1.213740,-0.137405,-0.496183,1.871521,1.179688,0.628296,-0.094849
151393,-0.022217,-0.026001,0.915283,-1.206107,-0.137405,-0.442748,0.649109,1.190491,-1.989502,0.171753
151556,-0.021240,-0.024048,0.911743,-1.213740,-0.175573,-0.458015,1.871521,-0.681763,-1.133606,1.918335
151707,-0.029297,-0.021973,0.914185,-1.175573,-0.122137,-0.435115,1.522217,1.289551,0.881958,1.818237
151870,-0.025024,-0.025635,0.916382,-1.221374,-0.114504,-0.435115,-1.953857,-0.508789,1.706726,1.176758
152033,-0.025635,-0.024414,0.910522,-1.236641,-0.167939,-0.458015,-1.953857,1.179504,0.605652,0.459778
152196,-0.021606,-0.024658,0.912354,-1.183206,-0.122137,-0.458015,1.522217,0.706482,-0.130371,-1.447266
152347,-0.024780,-0.021851,0.913940,-1.198473,-0.122137,-0.435115,1.522217,-1.773560,-0.830139,1.543884
152510,-0.025269,-0.024780,0.909790,-1.175573,-0.145038,-0.442748,-1.953857,-1.875610,-0.048950,0.150757
152673,-0.021973,-0.025024,0.913818,-1.160305,-0.145038,-0.442748,1.871521,0.338562,1.514893,1.096436
152836,-0.022705,-0.022827,0.916382,-1.206107,-0.137405,-0.442748,1.871521,1.227295,-0.843628,0.884155
152987,-0.022217,-0.024902,0.915283,-1.206107,-0.152672,-0.435115,1.871521,-0.650574,0.848694,-1.149414
153150,-0.022949,-0.023926,0.912598,-1.183206,-0.122137,-0.435115,-1.953857,0.579529,0.954407,0.865784
153313,-0.021729,-0.025635,0.913208,-1.198473,-0.160305,-0.458015,-1.953857,-0.555054,-1.829895,-0.017761
153476,-0.023926,-0.024048,0.915283,-1.190840,-0.106870,-0.419847,1.522217,-1.882751,-1.505981,1.949524
153627,-0.026978,-0.024048,0.915405,-1.229008,-0.137405,-0.396947,-1.604614,-0.727722,-0.208984,0.287964
153791,-0.023438,-0.022827,0.914795,-1.183206,-0.137405,-0.442748,-1.080750,1.514465,1.723328,0.370056
153955,-0.025024,-0.021240,0.914551,-1.198473,-0.175573,-0.396947,1.871521,0.697754,0.448486,-1.773987
154118,-0.025757,-0.022949,0.911011,-1.404580,-0.267176,-0.442748,-1.080750,-1.686218,0.980164,-0.975952
154269,-0.021729,-0.024292,0.916626,-2.053435,-0.755725,-0.389313,1.871521,-0.661926,0.313232,1.409546
154432,-0.023071,-0.025757,0.913452,0.374046,0.839695,-0.374046,-0.906128,0.486633,0.152649,-1.504395
154595,-0.020996,-0.026001,0.910889,-2.328244,-0.877863,-0.496183,-0.556824,1.899719,0.204895,1.015259
154758,-0.020508,-0.029297,0.915039,-1.305344,-0.198473,-0.427481,0.649109,1.146301,-1.316772,-0.388611
154909,-0.019531,-0.027954,0.917236,-1.221374,-0.167939,-0.450382,-1.779236,-0.470886,1.004211,1.835815
155072,-0.021484,-0.029297,0.912598,-1.236641,-0.160305,-0.465649,1.696838,-0.593079,1.071472,1.021484
